web-scraper-order,web-scraper-start-url,Single,Single-href,Title,Price,Image-src,Color,Occassion,Type
1691772983-30,https://www.flipkart.com/search?q=dresses%20for%20women%20floral&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/w-women-gown-yellow-dress/p/itm00543fcd35fbe?pid=DREGHVFQHYUCZJRD&lid=LSTDREGHVFQHYUCZJRDD99W8J&marketplace=FLIPKART&q=dresses+for+women+floral&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_11&otracker=search&otracker1=search&iid=en_lgSX9nNcQVU3qoYHiRuOyBkWYbzsQU6wS6AdIPMnGMFoh_pq_OUFlXRO08VNtIAOwiFx7o5_rEKDa0SY_L34YQ%3D%3D&ssid=09g11kgmb40000001691772890471&qH=a60480c81a6b7b0b,Women Gown Yellow Dress,"₹ 2,399",https://rukminim2.flixcart.com/image/832/832/xif0q/dress/i/o/5/l-22auw18360-119969-w-original-imaghvfjzrmpaukw.jpeg?q=70,color,Casual,Dress
1691772986-31,https://www.flipkart.com/search?q=dresses%20for%20women%20floral&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/hiva-trendz-women-fit-flare-multicolor-dress/p/itm514fe550f4c15?pid=DREG3QDFA2DFRFXA&lid=LSTDREG3QDFA2DFRFXA2SQMD5&marketplace=FLIPKART&q=dresses+for+women+floral&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_10&otracker=search&otracker1=search&iid=1f745404-b84a-43d1-8546-c107b4feaa8f.DREG3QDFA2DFRFXA.SEARCH&ssid=09g11kgmb40000001691772890471&qH=a60480c81a6b7b0b,Women Fit and Flare Multicolor Dress,₹ 359,https://rukminim2.flixcart.com/image/832/832/xif0q/dress/n/y/i/m-2frock-183-184-hiva-trendz-original-imag3qdfkhgadwdr-bb.jpeg?q=70,color,Casual,Dress
1691772989-32,https://www.flipkart.com/search?q=dresses%20for%20women%20floral&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/aayu-women-fit-flare-green-dress/p/itm0085049a3b00f?pid=DREGMHGAN7QARGPW&lid=LSTDREGMHGAN7QARGPWIHPIGD&marketplace=FLIPKART&q=dresses+for+women+floral&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_9&otracker=search&otracker1=search&iid=1f745404-b84a-43d1-8546-c107b4feaa8f.DREGMHGAN7QARGPW.SEARCH&ssid=09g11kgmb40000001691772890471&qH=a60480c81a6b7b0b,Women Fit and Flare Green Dress,₹ 699,https://rukminim2.flixcart.com/image/832/832/xif0q/dress/n/4/l/m-aa-00190-green-aayu-original-imagmhg9sbvy8tra.jpeg?q=70,color,Casual,Dress
1691772992-33,https://www.flipkart.com/search?q=dresses%20for%20women%20floral&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/uptownie-lite-women-fit-flare-black-dress/p/itm05540963c93fa?pid=DREGJ4QQDZTKGGPU&lid=LSTDREGJ4QQDZTKGGPUI0GLY8&marketplace=FLIPKART&q=dresses+for+women+floral&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_8&otracker=search&otracker1=search&iid=en_lgSX9nNcQVU3qoYHiRuOyBkWYbzsQU6wS6AdIPMnGMHMyv0edk4R9nXMnfJfCxclwzLcoIx_q3vsQXy8eG1M8g%3D%3D&ssid=09g11kgmb40000001691772890471&qH=a60480c81a6b7b0b,Women Fit and Flare Black Dress,₹ 499,https://rukminim2.flixcart.com/image/832/832/xif0q/dress/w/d/9/xl-ulss22dr12-30-773-uptownie-lite-original-imagj4rzhmuxgmvd.jpeg?q=70,color,Casual,Dress
1691772995-34,https://www.flipkart.com/search?q=dresses%20for%20women%20floral&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/vaani-creation-women-skater-red-white-black-dress/p/itm44216dec6099e?pid=DREG7XF7EVW4GGFB&lid=LSTDREG7XF7EVW4GGFBGNRULU&marketplace=FLIPKART&q=dresses+for+women+floral&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_7&otracker=search&otracker1=search&iid=1f745404-b84a-43d1-8546-c107b4feaa8f.DREG7XF7EVW4GGFB.SEARCH&ssid=09g11kgmb40000001691772890471&qH=a60480c81a6b7b0b,"Women Skater Red, White, Black Dress",₹ 499,https://rukminim2.flixcart.com/image/832/832/kuwzssw0/dress/b/e/i/xxl-fem-vaani-creation-original-imag7xfyzjhwy5jq.jpeg?q=70,color,Casual,Dress
1691772998-35,https://www.flipkart.com/search?q=dresses%20for%20women%20floral&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/aayu-women-fit-flare-black-dress/p/itma43cb3665af21?pid=DREGMHG6SNZYGVRK&lid=LSTDREGMHG6SNZYGVRKXWVC1K&marketplace=FLIPKART&q=dresses+for+women+floral&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_6&otracker=search&otracker1=search&iid=1f745404-b84a-43d1-8546-c107b4feaa8f.DREGMHG6SNZYGVRK.SEARCH&ssid=09g11kgmb40000001691772890471&qH=a60480c81a6b7b0b,Women Fit and Flare Black Dress,₹ 699,https://rukminim2.flixcart.com/image/832/832/xif0q/dress/f/h/q/s-aa-00190-black-aayu-original-imagmhgzbusgtxjz.jpeg?q=70,color,Casual,Dress
1691773001-36,https://www.flipkart.com/search?q=dresses%20for%20women%20floral&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/sheetal-associates-women-fit-flare-yellow-white-green-dress/p/itmf8335715d3070?pid=DREGMNETFUEKP73T&lid=LSTDREGMNETFUEKP73TAHB1VA&marketplace=FLIPKART&q=dresses+for+women+floral&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_5&otracker=search&otracker1=search&iid=1f745404-b84a-43d1-8546-c107b4feaa8f.DREGMNETFUEKP73T.SEARCH&ssid=09g11kgmb40000001691772890471&qH=a60480c81a6b7b0b,"Women Fit and Flare Yellow, White, Green Dress",₹ 499,https://rukminim2.flixcart.com/image/832/832/xif0q/dress/h/l/3/xxl-6101-sheetal-associates-original-imagmnemtrdhgrnc.jpeg?q=70,color,Casual,Dress
1691773004-37,https://www.flipkart.com/search?q=dresses%20for%20women%20floral&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,Bestseller,https://www.flipkart.com/aayu-women-a-line-maroon-white-dress/p/itm75f95cb9b4345?pid=DREGMH62YKU8FV2P&lid=LSTDREGMH62YKU8FV2PCQRM4T&marketplace=FLIPKART&q=dresses+for+women+floral&store=clo%2Fodx%2Fmaj%2Fjhy&spotlightTagId=BestsellerId_clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_4&otracker=search&otracker1=search&fm=Search&iid=1f745404-b84a-43d1-8546-c107b4feaa8f.DREGMH62YKU8FV2P.SEARCH&ppt=sp&ppn=sp&ssid=09g11kgmb40000001691772890471&qH=a60480c81a6b7b0b,"Women A-line Maroon, White Dress",₹ 419,https://rukminim2.flixcart.com/image/832/832/xif0q/dress/7/m/2/xl-aa-00153-maroon-aayu-original-imagz844bgkeehx5.jpeg?q=70,color,Casual,Dress
1691773007-38,https://www.flipkart.com/search?q=dresses%20for%20women%20floral&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,Bestseller,https://www.flipkart.com/sheetal-associates-women-fit-flare-multicolor-dress/p/itm762d8349529db?pid=DREGMNETVBGQBQYJ&lid=LSTDREGMNETVBGQBQYJKW3KQ9&marketplace=FLIPKART&q=dresses+for+women+floral&store=clo%2Fodx%2Fmaj%2Fjhy&spotlightTagId=BestsellerId_clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_3&otracker=search&otracker1=search&fm=Search&iid=1f745404-b84a-43d1-8546-c107b4feaa8f.DREGMNETVBGQBQYJ.SEARCH&ppt=sp&ppn=sp&ssid=09g11kgmb40000001691772890471&qH=a60480c81a6b7b0b,Women Fit and Flare Multicolor Dress,₹ 409,https://rukminim2.flixcart.com/image/832/832/xif0q/dress/k/w/z/l-6103-sheetal-associates-original-imagmneh9asfefuz.jpeg?q=70,color,Casual,Dress
1691773010-39,https://www.flipkart.com/search?q=dresses%20for%20women%20floral&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/mokshi-women-ethnic-dress-yellow-blue-pink/p/itmc5bd018ae7366?pid=DREGRUEVZZQU9C3R&lid=LSTDREGRUEVZZQU9C3RA1MAYY&marketplace=FLIPKART&q=dresses+for+women+floral&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_2&otracker=search&otracker1=search&iid=en_lgSX9nNcQVU3qoYHiRuOyBkWYbzsQU6wS6AdIPMnGMFr8Hsxg75sn-eIlcUdiOVUY3RsxDB1BQyl_yb0u5FCnw%3D%3D&ssid=09g11kgmb40000001691772890471&qH=a60480c81a6b7b0b,"Women Ethnic Dress Yellow, Blue, Pink Dress",₹ 599,https://rukminim2.flixcart.com/image/832/832/xif0q/dress/k/y/c/xl-ku805ylo-mokshi-original-imagrueua4ucxvss.jpeg?q=70,color,Casual,Dress
1691773013-40,https://www.flipkart.com/search?q=dresses%20for%20women%20floral&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/desisweg-women-a-line-blue-dress/p/itmeda941ee00cc0?pid=DREGRMUYDPXPUCBX&lid=LSTDREGRMUYDPXPUCBXFQKZLD&marketplace=FLIPKART&q=dresses+for+women+floral&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_1&otracker=search&otracker1=search&iid=en_lgSX9nNcQVU3qoYHiRuOyBkWYbzsQU6wS6AdIPMnGMEEHzNDlRLh69n9fnjNCBV2dCe69QDwEtsiB5B_TtWRUw%3D%3D&ssid=09g11kgmb40000001691772890471&qH=a60480c81a6b7b0b,Women A-line Blue Dress,₹ 599,https://rukminim2.flixcart.com/image/832/832/xif0q/top/k/z/t/xl-at-0054-ankita-tex-original-imaghjtan6auxdhh.jpeg?q=70,color,Casual,Dress
1691771671-1,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/kotty-women-co-ords-red-dress/p/itmf0c46e0dcc13a?pid=DREGRGTNHU9MMWXQ&lid=LSTDREGRGTNHU9MMWXQUBR4VS&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_40&otracker=search&otracker1=search&iid=1df14891-8721-45b7-a8e6-5da55f80fb7c.DREGRGTNHU9MMWXQ.SEARCH&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,Women Co-ords Red Dress,₹ 999,https://rukminim2.flixcart.com/image/832/832/xif0q/apparel-set/7/q/2/xl-kttdressset15-co-ords-kotty-original-imagrae8uga4agjq.jpeg?q=70,Red,Party,Dress
1691771674-2,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/sassafras-women-a-line-red-dress/p/itm7450d4bdfad6f?pid=DREGKGFQYHEC25RX&lid=LSTDREGKGFQYHEC25RXNOV8FV&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_39&otracker=search&otracker1=search&iid=1df14891-8721-45b7-a8e6-5da55f80fb7c.DREGKGFQYHEC25RX.SEARCH&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,Women A-line Red Dress,₹ 615,https://rukminim2.flixcart.com/image/416/416/xif0q/dress/k/s/7/m-sfdrss11060-sassafras-original-imagkgfgufyvxacy.jpeg?q=70,Red,Party,Dress
1691771677-3,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/mokshi-women-ethnic-dress-orange-white/p/itm01b67e95b8501?pid=DREGRUEVRKHWGZE7&lid=LSTDREGRUEVRKHWGZE7AXKVDP&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_38&otracker=search&otracker1=search&iid=en_zV5VKgIcQFvhubgI9vCvGi-xPpq0uxJ4tkbX-91jwSyhtkr2kmlK_nfTCvjTsbB44VfeyF3XOhU2pKxDNDTOIA%3D%3D&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,"Women Ethnic Dress Orange, White Dress",₹ 599,https://rukminim2.flixcart.com/image/832/832/xif0q/dress/q/o/l/4xl-ku804org-mokshi-original-imagrueu5rggynvg.jpeg?q=70,Red,Party,Dress
1691771680-4,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/inweave-women-a-line-red-dress/p/itm6cfb0ac7be068?pid=DREGN7S5KJG8XGP5&lid=LSTDREGN7S5KJG8XGP5TGNSRW&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_37&otracker=search&otracker1=search&iid=en_zV5VKgIcQFvhubgI9vCvGi-xPpq0uxJ4tkbX-91jwSyV9C1VxaITTLq4azfj12XCL3sIj-iimw7-GT0HvTpNSA%3D%3D&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,Women A-line Red Dress,"₹ 1,499",https://rukminim2.flixcart.com/image/832/832/xif0q/dress/b/i/g/xl-545617013971-inweave-original-imagn7s5zxhbqbzv.jpeg?q=70,Red,Party,Dress
1691771683-5,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/oomph-women-ruffled-red-dress/p/itm2b6267e653144?pid=DREG7CPFPBAD3YDR&lid=LSTDREG7CPFPBAD3YDRDOXLNN&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_36&otracker=search&otracker1=search&iid=1df14891-8721-45b7-a8e6-5da55f80fb7c.DREG7CPFPBAD3YDR.SEARCH&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,Women Ruffled Red Dress,₹ 449,https://rukminim2.flixcart.com/image/832/832/ku5ufm80/dress/2/j/d/l-md368-oomph-original-imag7cpffftg872u.jpeg?q=70,Red,Party,Dress
1691771686-6,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/urbanic-women-a-line-red-dress/p/itm1a7afbafcb1bc?pid=DREGDZMWDJXQAWVC&lid=LSTDREGDZMWDJXQAWVCX3GWKB&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_35&otracker=search&otracker1=search&iid=1df14891-8721-45b7-a8e6-5da55f80fb7c.DREGDZMWDJXQAWVC.SEARCH&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,Women A-line Red Dress,₹ 388,https://rukminim2.flixcart.com/image/832/832/xif0q/dress/l/2/i/-original-imagq59my97zcruy.jpeg?q=70,Red,Party,Dress
1691771689-7,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/tokyo-talkies-women-ruffled-red-white-blue-dress/p/itmf0241aef12feb?pid=DREGHDYAJGUYHYWZ&lid=LSTDREGHDYAJGUYHYWZWVXX8R&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_34&otracker=search&otracker1=search&iid=1df14891-8721-45b7-a8e6-5da55f80fb7c.DREGHDYAJGUYHYWZ.SEARCH&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,"Women Ruffled Red, White, Blue Dress",₹ 674,https://rukminim2.flixcart.com/image/416/416/xif0q/dress/x/c/t/s-ttj6007675-tokyo-talkies-original-imaghdy2dgrhrvqf.jpeg?q=70,Red,Party,Dress
1691771692-8,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/sassafras-women-maxi-red-green-dress/p/itmac0df57d3a47f?pid=DREFPYMVFDNREUUB&lid=LSTDREFPYMVFDNREUUB68O6LP&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_33&otracker=search&otracker1=search&iid=1df14891-8721-45b7-a8e6-5da55f80fb7c.DREFPYMVFDNREUUB.SEARCH&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,"Women Maxi Red, Green Dress",₹ 949,https://rukminim2.flixcart.com/image/832/832/k6mibgw0/dress/r/t/y/xl-sfdrss1810-sassafras-original-imafpyzfhvzajmu5.jpeg?q=70,Red,Party,Dress
1691771695-9,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/hi-fashion-women-fit-flare-blue-dress/p/itm3ecc8bd14ccbf?pid=DREGS43Y6WZBKRGG&lid=LSTDREGS43Y6WZBKRGGTTL1PB&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_32&otracker=search&otracker1=search&iid=en_zV5VKgIcQFvhubgI9vCvGi-xPpq0uxJ4tkbX-91jwSxbGjUTKob2zO91s7elOXoHCrCIUI-k1X-c4UnwO0cfxg%3D%3D&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,Women Fit and Flare Blue Dress,"₹ 1,499",https://rukminim2.flixcart.com/image/832/832/xif0q/dress/6/m/z/m-d85-hi-fashion-original-imags433qwhqyg22.jpeg?q=70,Red,Party,Dress
1691771698-10,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/beatnik-women-wrap-blue-dress/p/itmffe2db6c2a477?pid=DREGNXZW8VNUCCHU&lid=LSTDREGNXZW8VNUCCHUW6CC6C&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_31&otracker=search&otracker1=search&iid=en_zV5VKgIcQFvhubgI9vCvGi-xPpq0uxJ4tkbX-91jwSwGKhzZCAmoIfX14UK9oTscmpMI0da4SVYlOOV1xyjUBw%3D%3D&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,Women Wrap Blue Dress,"₹ 1,649",https://rukminim2.flixcart.com/image/832/832/xif0q/dress/l/h/f/xl-wdr2022216-beatnik-original-imagnxzw8hauagvd.jpeg?q=70,Red,Party,Dress
1691771701-11,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/fashion2wear-women-fit-flare-red-dress/p/itm4ba1516b95ca8?pid=DREGFU55EWRGKFMG&lid=LSTDREGFU55EWRGKFMGMWGW26&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_30&otracker=search&otracker1=search&iid=1df14891-8721-45b7-a8e6-5da55f80fb7c.DREGFU55EWRGKFMG.SEARCH&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,Women Fit and Flare Red Dress,₹ 250,https://rukminim2.flixcart.com/image/832/832/l52sivk0/dress/2/b/f/xxl-largedot-5181-fashion2wear-original-imagfu54unvks5rg.jpeg?q=70,Red,Party,Dress
1691771704-12,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/tokyo-talkies-women-asymmetric-red-dress/p/itmb46518c8577a7?pid=DREGCHVGAHRZSVKJ&lid=LSTDREGCHVGAHRZSVKJEVWU45&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_29&otracker=search&otracker1=search&iid=1df14891-8721-45b7-a8e6-5da55f80fb7c.DREGCHVGAHRZSVKJ.SEARCH&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,Women Asymmetric Red Dress,₹ 489,https://rukminim2.flixcart.com/image/832/832/l0sgyvk0/dress/l/u/x/xl-ttj6006618-tokyo-talkies-original-imagchvgswgekrv4.jpeg?q=70,Red,Party,Dress
1691771707-13,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/hi-fashion-women-a-line-blue-dress/p/itm515c5015c360c?pid=DREGRTAGGAZ6HV8M&lid=LSTDREGRTAGGAZ6HV8MGLZSAT&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_28&otracker=search&otracker1=search&iid=en_zV5VKgIcQFvhubgI9vCvGi-xPpq0uxJ4tkbX-91jwSwXoN097KX99gmx0QJo1m50pGxm4YZGMCUK9zi6iEP9aA%3D%3D&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,Women A-line Blue Dress,"₹ 1,499",https://rukminim2.flixcart.com/image/832/832/xif0q/dress/9/q/b/xxl-dd78-hi-fashion-original-imagrt9ws9dnczrh.jpeg?q=70,Red,Party,Dress
1691771710-14,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/beatnik-women-bodycon-black-dress/p/itm502f8af6fc77c?pid=DREGKK3EVUUUF5XC&lid=LSTDREGKK3EVUUUF5XCEGJDRG&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_27&otracker=search&otracker1=search&iid=en_zV5VKgIcQFvhubgI9vCvGi-xPpq0uxJ4tkbX-91jwSzXQvdD35LOB9DlEBN9mbI44ohOxrtl5wX6tU4aus8aew%3D%3D&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,Women Bodycon Black Dress,"₹ 1,199",https://rukminim2.flixcart.com/image/832/832/xif0q/dress/r/f/y/xl-wdr2022020-black-beatnik-original-imagkk3dkujabg3f.jpeg?q=70,Red,Party,Dress
1691771713-15,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/tokyo-talkies-women-maxi-red-dress/p/itm03937dfe51be6?pid=DREGENVGS33EZPTK&lid=LSTDREGENVGS33EZPTKHGKOYO&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_26&otracker=search&otracker1=search&iid=1df14891-8721-45b7-a8e6-5da55f80fb7c.DREGENVGS33EZPTK.SEARCH&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,Women Maxi Red Dress,₹ 752,https://rukminim2.flixcart.com/image/832/832/l3khsi80/dress/w/q/l/s-ttj6007154-tokyo-talkies-original-imagenvgmvf7aww6.jpeg?q=70,Red,Party,Dress
1691771716-16,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/sassafras-women-maxi-red-white-pink-dress/p/itm56829867e2206?pid=DREFPYMVHHDRHRUS&lid=LSTDREFPYMVHHDRHRUS4HPEUP&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_25&otracker=search&otracker1=search&iid=1df14891-8721-45b7-a8e6-5da55f80fb7c.DREFPYMVHHDRHRUS.SEARCH&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,"Women Maxi Red, White, Pink Dress",₹ 699,https://rukminim2.flixcart.com/image/832/832/k6mibgw0/dress/c/q/z/xxl-sfdrss1790-sassafras-original-imafpyzfgh23qdfv.jpeg?q=70,Red,Party,Dress
1691771719-17,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/tokyo-talkies-women-tiered-red-dress/p/itmc0a4caa953417?pid=DREGENVG4C9HQESV&lid=LSTDREGENVG4C9HQESVWV6LOR&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_24&otracker=search&otracker1=search&iid=1df14891-8721-45b7-a8e6-5da55f80fb7c.DREGENVG4C9HQESV.SEARCH&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,Women Tiered Red Dress,₹ 950,https://rukminim2.flixcart.com/image/832/832/l3khsi80/dress/q/u/i/xs-ttj6007138-tokyo-talkies-original-imagenvhfuzshy6z.jpeg?q=70,Red,Party,Dress
1691771722-18,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/bostreet-women-bodycon-red-dress/p/itmfe0f973cf36a7?pid=DREGHXF3FTZMUMTT&lid=LSTDREGHXF3FTZMUMTTQWZ0C6&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_23&otracker=search&otracker1=search&iid=1df14891-8721-45b7-a8e6-5da55f80fb7c.DREGHXF3FTZMUMTT.SEARCH&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,Women Bodycon Red Dress,₹ 759,https://rukminim2.flixcart.com/image/416/416/xif0q/dress/u/i/t/-original-imagq64a67w4gf3e.jpeg?q=70,Red,Party,Dress
1691771725-19,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/mokshi-women-ethnic-dress-yellow-blue-pink/p/itmc5bd018ae7366?pid=DREGRUEVZZQU9C3R&lid=LSTDREGRUEVZZQU9C3RA1MAYY&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_22&otracker=search&otracker1=search&iid=en_zV5VKgIcQFvhubgI9vCvGi-xPpq0uxJ4tkbX-91jwSzURLutnMZojaSEBVSXaLGuX6pQHlPRAsYY5xU0d3U7kQ%3D%3D&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,"Women Ethnic Dress Yellow, Blue, Pink Dress",₹ 599,https://rukminim2.flixcart.com/image/832/832/xif0q/dress/k/y/c/xl-ku805ylo-mokshi-original-imagrueua4ucxvss.jpeg?q=70,Red,Party,Dress
1691771728-20,https://www.flipkart.com/search?q=dresses%20for%20women%20red&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off,,https://www.flipkart.com/mokshi-women-a-line-pink-dress/p/itm566510f3c8516?pid=DREGRVFFHAJGHRZG&lid=LSTDREGRVFFHAJGHRZG5QZ3E2&marketplace=FLIPKART&q=dresses+for+women+red&store=clo%2Fodx%2Fmaj%2Fjhy&srno=s_1_21&otracker=search&otracker1=search&iid=en_zV5VKgIcQFvhubgI9vCvGi-xPpq0uxJ4tkbX-91jwSw1x0zh7hpZuZwXiOwo3AFXoDTbk0LUloQ1ICuL2oR3xg%3D%3D&ssid=gxz4v8kg9c0000001691771666478&qH=10f7839f9426bd55,Women A-line Pink Dress,₹ 699,https://rukminim2.flixcart.com/image/832/832/xif0q/dress/w/w/m/xxl-ku799pnk-mokshi-original-imagrvffvbveghfv.jpeg?q=70,Red,Party,Dress
